expenditure_id,project_id,transaction_ref,amount,date,expenditure_type,status,source
709,PRJ-2026-0552,TXN-294284,35208081.88,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
710,PRJ-2026-0552,TXN-666505,35208081.88,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
711,PRJ-2026-0555,TXN-805048,69134359.82,2024-04-10,CIVIL_WORK,CLEARED,PFMS_MOCK
712,PRJ-2026-0557,TXN-818229,4265113.4,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
713,PRJ-2026-0558,TXN-972097,50949966.16,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
714,PRJ-2026-0558,TXN-818691,50949966.16,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
715,PRJ-2026-0559,TXN-852127,20869449.24,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
716,PRJ-2026-0559,TXN-647247,20869449.24,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
717,PRJ-2026-0559,TXN-498312,20869449.24,2024-08-02,CIVIL_WORK,CLEARED,PFMS_MOCK
718,PRJ-2026-0560,TXN-106005,28067850.81,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
719,PRJ-2026-0560,TXN-484927,28067850.81,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
720,PRJ-2026-0560,TXN-434164,28067850.81,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
721,PRJ-2026-0561,TXN-874505,11108099.75,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
722,PRJ-2026-0561,TXN-765812,11108099.75,2024-06-26,CIVIL_WORK,CLEARED,PFMS_MOCK
723,PRJ-2026-0561,TXN-448295,11108099.75,2024-07-26,CIVIL_WORK,CLEARED,PFMS_MOCK
724,PRJ-2026-0562,TXN-673080,11755902.64,2024-04-15,CIVIL_WORK,CLEARED,PFMS_MOCK
725,PRJ-2026-0562,TXN-794263,11755902.64,2024-05-15,CIVIL_WORK,CLEARED,PFMS_MOCK
726,PRJ-2026-0562,TXN-517066,11755902.64,2024-06-14,CIVIL_WORK,CLEARED,PFMS_MOCK
727,PRJ-2026-0564,TXN-648206,22029547.57,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
728,PRJ-2026-0565,TXN-444683,10047738.96,2024-03-16,CIVIL_WORK,CLEARED,PFMS_MOCK
729,PRJ-2026-0565,TXN-671904,10047738.96,2024-04-15,CIVIL_WORK,CLEARED,PFMS_MOCK
730,PRJ-2026-0566,TXN-735562,11429250.23,2024-04-25,CIVIL_WORK,CLEARED,PFMS_MOCK
731,PRJ-2026-0566,TXN-563095,11429250.23,2024-05-25,CIVIL_WORK,CLEARED,PFMS_MOCK
732,PRJ-2026-0569,TXN-294089,16271851.54,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
733,PRJ-2026-0569,TXN-960046,16271851.54,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
734,PRJ-2026-0569,TXN-821599,16271851.54,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
735,PRJ-2026-0570,TXN-391760,2244943.34,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
736,PRJ-2026-0570,TXN-314479,2244943.34,2024-05-21,CIVIL_WORK,CLEARED,PFMS_MOCK
737,PRJ-2026-0570,TXN-990229,2244943.34,2024-06-20,CIVIL_WORK,CLEARED,PFMS_MOCK
738,PRJ-2026-0572,TXN-775013,8139992.42,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
739,PRJ-2026-0572,TXN-940077,8139992.42,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
740,PRJ-2026-0576,TXN-114265,27064621.46,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
741,PRJ-2026-0577,TXN-443287,21429474.02,2024-04-28,CIVIL_WORK,CLEARED,PFMS_MOCK
742,PRJ-2026-0578,TXN-938729,71363267.61,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
743,PRJ-2026-0580,TXN-500217,9993307.71,2024-05-02,CIVIL_WORK,CLEARED,PFMS_MOCK
744,PRJ-2026-0582,TXN-656430,9657145.25,2024-03-28,CIVIL_WORK,CLEARED,PFMS_MOCK
745,PRJ-2026-0583,TXN-925345,18124448.55,2024-04-11,CIVIL_WORK,CLEARED,PFMS_MOCK
746,PRJ-2026-0583,TXN-563605,18124448.55,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
747,PRJ-2026-0584,TXN-735335,33758225.39,2024-05-02,CIVIL_WORK,CLEARED,PFMS_MOCK
748,PRJ-2026-0584,TXN-252425,33758225.39,2024-06-01,CIVIL_WORK,CLEARED,PFMS_MOCK
749,PRJ-2026-0584,TXN-889692,33758225.39,2024-07-01,CIVIL_WORK,CLEARED,PFMS_MOCK
750,PRJ-2026-0585,TXN-434242,7414797.28,2024-06-01,CIVIL_WORK,CLEARED,PFMS_MOCK
751,PRJ-2026-0585,TXN-557537,7414797.28,2024-07-01,CIVIL_WORK,CLEARED,PFMS_MOCK
752,PRJ-2026-0585,TXN-820981,7414797.28,2024-07-31,CIVIL_WORK,CLEARED,PFMS_MOCK
753,PRJ-2026-0586,TXN-231373,2421590.54,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
754,PRJ-2026-0586,TXN-467288,2421590.54,2024-06-30,CIVIL_WORK,CLEARED,PFMS_MOCK
755,PRJ-2026-0586,TXN-123015,2421590.54,2024-07-30,CIVIL_WORK,CLEARED,PFMS_MOCK
756,PRJ-2026-0587,TXN-829896,54858918.76,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
757,PRJ-2026-0588,TXN-333302,88184014.39,2024-04-01,CIVIL_WORK,CLEARED,PFMS_MOCK
758,PRJ-2026-0589,TXN-719659,42405288.96,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
759,PRJ-2026-0589,TXN-616144,42405288.96,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
760,PRJ-2026-0590,TXN-218900,11259242.57,2024-03-21,CIVIL_WORK,CLEARED,PFMS_MOCK
761,PRJ-2026-0590,TXN-818018,11259242.57,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
762,PRJ-2026-0591,TXN-456652,27785744.71,2024-03-25,CIVIL_WORK,CLEARED,PFMS_MOCK
763,PRJ-2026-0591,TXN-987197,27785744.71,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
764,PRJ-2026-0591,TXN-197971,27785744.71,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
765,PRJ-2026-0592,TXN-482114,17301589.39,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
766,PRJ-2026-0592,TXN-462763,17301589.39,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
767,PRJ-2026-0594,TXN-551972,33324764.7,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
768,PRJ-2026-0595,TXN-202639,1858852.78,2024-04-25,CIVIL_WORK,CLEARED,PFMS_MOCK
769,PRJ-2026-0595,TXN-320557,1858852.78,2024-05-25,CIVIL_WORK,CLEARED,PFMS_MOCK
770,PRJ-2026-0595,TXN-249227,1858852.78,2024-06-24,CIVIL_WORK,CLEARED,PFMS_MOCK
771,PRJ-2026-0596,TXN-482693,46688834.42,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
772,PRJ-2026-0596,TXN-632866,46688834.42,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
773,PRJ-2026-0597,TXN-238025,96094873.48,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
774,PRJ-2026-0599,TXN-109643,36939942.71,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
775,PRJ-2026-0600,TXN-618379,6668519.5,2024-03-13,CIVIL_WORK,CLEARED,PFMS_MOCK
776,PRJ-2026-0600,TXN-466928,6668519.5,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
777,PRJ-2026-0600,TXN-621837,6668519.5,2024-05-12,CIVIL_WORK,CLEARED,PFMS_MOCK
778,PRJ-2026-0602,TXN-464131,8812833.74,2024-03-01,CIVIL_WORK,CLEARED,PFMS_MOCK
779,PRJ-2026-0602,TXN-809218,8812833.74,2024-03-31,CIVIL_WORK,CLEARED,PFMS_MOCK
780,PRJ-2026-0602,TXN-700789,8812833.74,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
781,PRJ-2026-0603,TXN-930423,27076551.93,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
782,PRJ-2026-0604,TXN-226460,59320754.03,2024-04-26,CIVIL_WORK,CLEARED,PFMS_MOCK
783,PRJ-2026-0606,TXN-196223,61284654.16,2024-05-29,CIVIL_WORK,CLEARED,PFMS_MOCK
784,PRJ-2026-0608,TXN-189428,20027001.93,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
785,PRJ-2026-0609,TXN-258081,4407681.69,2024-03-06,CIVIL_WORK,CLEARED,PFMS_MOCK
786,PRJ-2026-0609,TXN-606241,4407681.69,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
787,PRJ-2026-0611,TXN-101644,23632417.62,2024-05-29,CIVIL_WORK,CLEARED,PFMS_MOCK
788,PRJ-2026-0613,TXN-870076,10815760.98,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
789,PRJ-2026-0613,TXN-693238,10815760.98,2024-06-02,CIVIL_WORK,CLEARED,PFMS_MOCK
790,PRJ-2026-0613,TXN-117685,10815760.98,2024-07-02,CIVIL_WORK,CLEARED,PFMS_MOCK
791,PRJ-2026-0614,TXN-943065,71909668.95,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
792,PRJ-2026-0617,TXN-108703,13204391.45,2024-03-02,CIVIL_WORK,CLEARED,PFMS_MOCK
793,PRJ-2026-0617,TXN-131510,13204391.45,2024-04-01,CIVIL_WORK,CLEARED,PFMS_MOCK
794,PRJ-2026-0618,TXN-558857,27937401.4,2024-04-28,CIVIL_WORK,CLEARED,PFMS_MOCK
795,PRJ-2026-0618,TXN-485324,27937401.4,2024-05-28,CIVIL_WORK,CLEARED,PFMS_MOCK
796,PRJ-2026-0621,TXN-549171,13365978.13,2024-04-22,CIVIL_WORK,CLEARED,PFMS_MOCK
797,PRJ-2026-0622,TXN-978551,75646283.73,2024-06-05,CIVIL_WORK,CLEARED,PFMS_MOCK
798,PRJ-2026-0626,TXN-668036,5078781.39,2024-06-15,CIVIL_WORK,CLEARED,PFMS_MOCK
799,PRJ-2026-0627,TXN-267637,94231956.85,2024-04-03,CIVIL_WORK,CLEARED,PFMS_MOCK
800,PRJ-2026-0628,TXN-160874,16395160.32,2024-03-24,CIVIL_WORK,CLEARED,PFMS_MOCK
801,PRJ-2026-0628,TXN-853749,16395160.32,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
802,PRJ-2026-0628,TXN-761214,16395160.32,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
803,PRJ-2026-0629,TXN-100905,22738760.36,2024-03-22,CIVIL_WORK,CLEARED,PFMS_MOCK
804,PRJ-2026-0631,TXN-556985,29921108.38,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
805,PRJ-2026-0631,TXN-351239,29921108.38,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
806,PRJ-2026-0631,TXN-521752,29921108.38,2024-06-22,CIVIL_WORK,CLEARED,PFMS_MOCK
807,PRJ-2026-0632,TXN-408410,12104412.71,2024-04-03,CIVIL_WORK,CLEARED,PFMS_MOCK
808,PRJ-2026-0632,TXN-873775,12104412.71,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
809,PRJ-2026-0632,TXN-913598,12104412.71,2024-06-02,CIVIL_WORK,CLEARED,PFMS_MOCK
810,PRJ-2026-0633,TXN-399096,12188035.12,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
811,PRJ-2026-0633,TXN-703808,12188035.12,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
812,PRJ-2026-0633,TXN-218653,12188035.12,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
813,PRJ-2026-0634,TXN-998630,26763215.56,2024-06-05,CIVIL_WORK,CLEARED,PFMS_MOCK
814,PRJ-2026-0634,TXN-444762,26763215.56,2024-07-05,CIVIL_WORK,CLEARED,PFMS_MOCK
815,PRJ-2026-0634,TXN-155781,26763215.56,2024-08-04,CIVIL_WORK,CLEARED,PFMS_MOCK
816,PRJ-2026-0635,TXN-304357,35540691.34,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
817,PRJ-2026-0635,TXN-710738,35540691.34,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
818,PRJ-2026-0635,TXN-845107,35540691.34,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
819,PRJ-2026-0636,TXN-410975,8412574.77,2024-03-02,CIVIL_WORK,CLEARED,PFMS_MOCK
820,PRJ-2026-0636,TXN-539809,8412574.77,2024-04-01,CIVIL_WORK,CLEARED,PFMS_MOCK
821,PRJ-2026-0636,TXN-103542,8412574.77,2024-05-01,CIVIL_WORK,CLEARED,PFMS_MOCK
822,PRJ-2026-0641,TXN-413555,15592624.24,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
823,PRJ-2026-0641,TXN-855103,15592624.24,2024-05-12,CIVIL_WORK,CLEARED,PFMS_MOCK
824,PRJ-2026-0641,TXN-333268,15592624.24,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
825,PRJ-2026-0642,TXN-929388,10505372.06,2024-05-01,CIVIL_WORK,CLEARED,PFMS_MOCK
826,PRJ-2026-0642,TXN-592658,10505372.06,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
827,PRJ-2026-0642,TXN-722367,10505372.06,2024-06-30,CIVIL_WORK,CLEARED,PFMS_MOCK
828,PRJ-2026-0643,TXN-572876,11537994.72,2024-03-12,CIVIL_WORK,CLEARED,PFMS_MOCK
829,PRJ-2026-0644,TXN-684094,37092878.79,2024-03-03,CIVIL_WORK,CLEARED,PFMS_MOCK
830,PRJ-2026-0645,TXN-555797,29935494.92,2024-03-27,CIVIL_WORK,CLEARED,PFMS_MOCK
831,PRJ-2026-0645,TXN-107074,29935494.92,2024-04-26,CIVIL_WORK,CLEARED,PFMS_MOCK
832,PRJ-2026-0645,TXN-797264,29935494.92,2024-05-26,CIVIL_WORK,CLEARED,PFMS_MOCK
833,PRJ-2026-0646,TXN-457668,8517711.81,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
834,PRJ-2026-0646,TXN-564015,8517711.81,2024-06-02,CIVIL_WORK,CLEARED,PFMS_MOCK
835,PRJ-2026-0646,TXN-127542,8517711.81,2024-07-02,CIVIL_WORK,CLEARED,PFMS_MOCK
836,PRJ-2026-0647,TXN-371770,27696959.34,2024-03-22,CIVIL_WORK,CLEARED,PFMS_MOCK
837,PRJ-2026-0647,TXN-878993,27696959.34,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
838,PRJ-2026-0650,TXN-612591,8595514.96,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
839,PRJ-2026-0650,TXN-306096,8595514.96,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
840,PRJ-2026-0655,TXN-299312,21801525.53,2024-04-27,CIVIL_WORK,CLEARED,PFMS_MOCK
841,PRJ-2026-0655,TXN-810963,21801525.53,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
842,PRJ-2026-0655,TXN-807630,21801525.53,2024-06-26,CIVIL_WORK,CLEARED,PFMS_MOCK
843,PRJ-2026-0657,TXN-957224,36473035.01,2024-04-14,CIVIL_WORK,CLEARED,PFMS_MOCK
844,PRJ-2026-0657,TXN-619454,36473035.01,2024-05-14,CIVIL_WORK,CLEARED,PFMS_MOCK
845,PRJ-2026-0659,TXN-511236,16525256.65,2024-05-26,CIVIL_WORK,CLEARED,PFMS_MOCK
846,PRJ-2026-0660,TXN-267920,14239129.27,2024-05-01,CIVIL_WORK,CLEARED,PFMS_MOCK
847,PRJ-2026-0660,TXN-475675,14239129.27,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
848,PRJ-2026-0661,TXN-690956,16465275.58,2024-02-28,CIVIL_WORK,CLEARED,PFMS_MOCK
849,PRJ-2026-0661,TXN-630089,16465275.58,2024-03-29,CIVIL_WORK,CLEARED,PFMS_MOCK
850,PRJ-2026-0661,TXN-872693,16465275.58,2024-04-28,CIVIL_WORK,CLEARED,PFMS_MOCK
851,PRJ-2026-0662,TXN-966402,8062104.71,2024-04-26,CIVIL_WORK,CLEARED,PFMS_MOCK
852,PRJ-2026-0662,TXN-769709,8062104.71,2024-05-26,CIVIL_WORK,CLEARED,PFMS_MOCK
853,PRJ-2026-0662,TXN-249872,8062104.71,2024-06-25,CIVIL_WORK,CLEARED,PFMS_MOCK
854,PRJ-2026-0664,TXN-816173,14220981.14,2024-03-12,CIVIL_WORK,CLEARED,PFMS_MOCK
855,PRJ-2026-0664,TXN-746383,14220981.14,2024-04-11,CIVIL_WORK,CLEARED,PFMS_MOCK
856,PRJ-2026-0665,TXN-488312,9551613.41,2024-03-13,CIVIL_WORK,CLEARED,PFMS_MOCK
857,PRJ-2026-0665,TXN-430567,9551613.41,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
858,PRJ-2026-0665,TXN-115028,9551613.41,2024-05-12,CIVIL_WORK,CLEARED,PFMS_MOCK
859,PRJ-2026-0670,TXN-519261,18533648.34,2024-03-24,CIVIL_WORK,CLEARED,PFMS_MOCK
860,PRJ-2026-0670,TXN-301915,18533648.34,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
861,PRJ-2026-0670,TXN-823356,18533648.34,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
862,PRJ-2026-0672,TXN-550793,63687748.78,2024-06-05,CIVIL_WORK,CLEARED,PFMS_MOCK
863,PRJ-2026-0673,TXN-919658,14066099.87,2024-03-23,CIVIL_WORK,CLEARED,PFMS_MOCK
864,PRJ-2026-0673,TXN-376270,14066099.87,2024-04-22,CIVIL_WORK,CLEARED,PFMS_MOCK
865,PRJ-2026-0674,TXN-152911,3381714.99,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
866,PRJ-2026-0674,TXN-539446,3381714.99,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
867,PRJ-2026-0674,TXN-420964,3381714.99,2024-07-08,CIVIL_WORK,CLEARED,PFMS_MOCK
868,PRJ-2026-0675,TXN-838373,25753843.89,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
869,PRJ-2026-0675,TXN-575843,25753843.89,2024-06-10,CIVIL_WORK,CLEARED,PFMS_MOCK
870,PRJ-2026-0677,TXN-891193,27531286.88,2024-04-11,CIVIL_WORK,CLEARED,PFMS_MOCK
871,PRJ-2026-0677,TXN-929507,27531286.88,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
872,PRJ-2026-0677,TXN-442158,27531286.88,2024-06-10,CIVIL_WORK,CLEARED,PFMS_MOCK
873,PRJ-2026-0678,TXN-841244,37984651.92,2024-03-04,CIVIL_WORK,CLEARED,PFMS_MOCK
874,PRJ-2026-0680,TXN-126218,4148772.96,2024-05-26,CIVIL_WORK,CLEARED,PFMS_MOCK
875,PRJ-2026-0680,TXN-941191,4148772.96,2024-06-25,CIVIL_WORK,CLEARED,PFMS_MOCK
876,PRJ-2026-0680,TXN-561387,4148772.96,2024-07-25,CIVIL_WORK,CLEARED,PFMS_MOCK
877,PRJ-2026-0681,TXN-524948,3273740.32,2024-05-21,CIVIL_WORK,CLEARED,PFMS_MOCK
878,PRJ-2026-0681,TXN-978151,3273740.32,2024-06-20,CIVIL_WORK,CLEARED,PFMS_MOCK
879,PRJ-2026-0681,TXN-599665,3273740.32,2024-07-20,CIVIL_WORK,CLEARED,PFMS_MOCK
880,PRJ-2026-0684,TXN-543283,40903707.12,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
881,PRJ-2026-0684,TXN-167487,40903707.12,2024-05-21,CIVIL_WORK,CLEARED,PFMS_MOCK
882,PRJ-2026-0689,TXN-102213,16177396.16,2024-03-14,CIVIL_WORK,CLEARED,PFMS_MOCK
883,PRJ-2026-0689,TXN-872708,16177396.16,2024-04-13,CIVIL_WORK,CLEARED,PFMS_MOCK
884,PRJ-2026-0689,TXN-414098,16177396.16,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
885,PRJ-2026-0692,TXN-709400,15721740.48,2024-05-29,CIVIL_WORK,CLEARED,PFMS_MOCK
886,PRJ-2026-0692,TXN-423648,15721740.48,2024-06-28,CIVIL_WORK,CLEARED,PFMS_MOCK
887,PRJ-2026-0695,TXN-104773,36056327.23,2024-03-16,CIVIL_WORK,CLEARED,PFMS_MOCK
888,PRJ-2026-0695,TXN-211728,36056327.23,2024-04-15,CIVIL_WORK,CLEARED,PFMS_MOCK
889,PRJ-2026-0696,TXN-254663,10215133.18,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
890,PRJ-2026-0696,TXN-589006,10215133.18,2024-06-30,CIVIL_WORK,CLEARED,PFMS_MOCK
891,PRJ-2026-0696,TXN-339881,10215133.18,2024-07-30,CIVIL_WORK,CLEARED,PFMS_MOCK
892,PRJ-2026-0699,TXN-578377,48514264.18,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
893,PRJ-2026-0699,TXN-654036,48514264.18,2024-06-10,CIVIL_WORK,CLEARED,PFMS_MOCK
894,PRJ-2026-0700,TXN-203381,9740525.4,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
895,PRJ-2026-0702,TXN-996964,35666706.13,2024-03-26,CIVIL_WORK,CLEARED,PFMS_MOCK
896,PRJ-2026-0702,TXN-777916,35666706.13,2024-04-25,CIVIL_WORK,CLEARED,PFMS_MOCK
897,PRJ-2026-0703,TXN-791638,10487577.69,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
898,PRJ-2026-0703,TXN-773933,10487577.69,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
899,PRJ-2026-0703,TXN-138285,10487577.69,2024-07-09,CIVIL_WORK,CLEARED,PFMS_MOCK
900,PRJ-2026-0704,TXN-227071,5701143.5,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
901,PRJ-2026-0704,TXN-114125,5701143.5,2024-07-11,CIVIL_WORK,CLEARED,PFMS_MOCK
902,PRJ-2026-0706,TXN-386635,42479356.09,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
903,PRJ-2026-0706,TXN-789902,42479356.09,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
904,PRJ-2026-0707,TXN-119749,26844242.27,2024-04-29,CIVIL_WORK,CLEARED,PFMS_MOCK
905,PRJ-2026-0708,TXN-571899,11583527.88,2024-04-08,CIVIL_WORK,CLEARED,PFMS_MOCK
906,PRJ-2026-0708,TXN-588609,11583527.88,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
907,PRJ-2026-0708,TXN-492760,11583527.88,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
908,PRJ-2026-0709,TXN-213960,56896072.77,2024-05-02,CIVIL_WORK,CLEARED,PFMS_MOCK
909,PRJ-2026-0710,TXN-933862,26819964.85,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
910,PRJ-2026-0710,TXN-966676,26819964.85,2024-06-30,CIVIL_WORK,CLEARED,PFMS_MOCK
911,PRJ-2026-0711,TXN-859849,15347011.59,2024-04-29,CIVIL_WORK,CLEARED,PFMS_MOCK
912,PRJ-2026-0712,TXN-513319,17980896.61,2024-05-14,CIVIL_WORK,CLEARED,PFMS_MOCK
913,PRJ-2026-0712,TXN-423253,17980896.61,2024-06-13,CIVIL_WORK,CLEARED,PFMS_MOCK
914,PRJ-2026-0712,TXN-210252,17980896.61,2024-07-13,CIVIL_WORK,CLEARED,PFMS_MOCK
915,PRJ-2026-0713,TXN-864673,9295621.9,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
916,PRJ-2026-0713,TXN-129465,9295621.9,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
917,PRJ-2026-0713,TXN-328282,9295621.9,2024-06-29,CIVIL_WORK,CLEARED,PFMS_MOCK
918,PRJ-2026-0714,TXN-459699,37086755.94,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
919,PRJ-2026-0714,TXN-492521,37086755.94,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
920,PRJ-2026-0715,TXN-757318,36626487.86,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
921,PRJ-2026-0716,TXN-877201,36475977.67,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
922,PRJ-2026-0716,TXN-199086,36475977.67,2024-07-11,CIVIL_WORK,CLEARED,PFMS_MOCK
923,PRJ-2026-0717,TXN-681184,34077270.91,2024-04-06,CIVIL_WORK,CLEARED,PFMS_MOCK
924,PRJ-2026-0718,TXN-669924,6408834.65,2024-04-02,CIVIL_WORK,CLEARED,PFMS_MOCK
925,PRJ-2026-0718,TXN-789464,6408834.65,2024-05-02,CIVIL_WORK,CLEARED,PFMS_MOCK
926,PRJ-2026-0718,TXN-906484,6408834.65,2024-06-01,CIVIL_WORK,CLEARED,PFMS_MOCK
927,PRJ-2026-0720,TXN-937186,33013942.13,2024-04-28,CIVIL_WORK,CLEARED,PFMS_MOCK
928,PRJ-2026-0723,TXN-239316,40738397.93,2024-04-02,CIVIL_WORK,CLEARED,PFMS_MOCK
929,PRJ-2026-0725,TXN-640774,7452695.86,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
930,PRJ-2026-0729,TXN-295299,33443591.89,2024-04-27,CIVIL_WORK,CLEARED,PFMS_MOCK
931,PRJ-2026-0729,TXN-119555,33443591.89,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
932,PRJ-2026-0729,TXN-827467,33443591.89,2024-06-26,CIVIL_WORK,CLEARED,PFMS_MOCK
933,PRJ-2026-0730,TXN-299466,23334612.16,2024-03-18,CIVIL_WORK,CLEARED,PFMS_MOCK
934,PRJ-2026-0730,TXN-684261,23334612.16,2024-04-17,CIVIL_WORK,CLEARED,PFMS_MOCK
935,PRJ-2026-0734,TXN-215716,2844500.22,2024-03-31,CIVIL_WORK,CLEARED,PFMS_MOCK
936,PRJ-2026-0734,TXN-181229,2844500.22,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
937,PRJ-2026-0734,TXN-208416,2844500.22,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
938,PRJ-2026-0737,TXN-438185,44547087.74,2024-03-21,CIVIL_WORK,CLEARED,PFMS_MOCK
939,PRJ-2026-0737,TXN-550055,44547087.74,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
940,PRJ-2026-0738,TXN-898946,8311512.52,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
941,PRJ-2026-0738,TXN-423983,8311512.52,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
942,PRJ-2026-0742,TXN-472332,16217359.96,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
943,PRJ-2026-0742,TXN-157258,16217359.96,2024-06-10,CIVIL_WORK,CLEARED,PFMS_MOCK
944,PRJ-2026-0742,TXN-376957,16217359.96,2024-07-10,CIVIL_WORK,CLEARED,PFMS_MOCK
