project_id,constituency,district,mp_name,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,released_amount_imputed
UT03435,Varanasi Constituency,Varanasi,Arjun Naidu,Uttar Pradesh,300000.0,0.0,0.0,recommended,270.0,2023-12-27,2024-09-22,,Rural Dev Dept,sanitation,,False
KE03436,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,2500000.0,1250000.0,632895.11,ongoing,365.0,2024-01-15,2025-01-14,,PWD,school,76.3,False
TA03437,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,1000000.0,1000000.0,659788.68,sanctioned,545.0,2024-06-07,2025-12-04,,PWD,school,,False
MA03438,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,300000.0,300000.0,93988.69,stalled,270.0,2023-01-13,2023-10-10,,Jal Nigam,sanitation,22.9,False
MA03439,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,2000000.0,2000000.0,723406.08,sanctioned,545.0,2023-10-28,2025-04-25,,Rural Dev Dept,road,,False
MA03440,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,200000.0,100000.0,346450.17,ongoing,180.0,2023-04-29,2023-10-26,,Jal Nigam,electricity,90.7,False
WE03441,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,2000000.0,2000000.0,1126193.53,completed,270.0,2023-04-21,2024-01-16,2024-04-15,Rural Dev Dept,school,100.0,False
RA03442,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,300000.0,300000.0,243451.06,stalled,365.0,2023-08-24,2024-08-23,,Jal Nigam,road,21.6,False
UT03443,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,1000000.0,1000000.0,881608.76,completed,545.0,2024-04-13,2025-10-10,2026-04-19,Zilla Parishad,electricity,100.0,False
AN03444,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,1500000.0,0.0,0.0,recommended,545.0,2023-09-15,2025-03-13,,Zilla Parishad,sanitation,,False
KA03445,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,1500000.0,750000.0,687064.07,completed,270.0,2023-06-22,2024-03-18,2024-09-06,PWD,community hall,100.0,False
KA03446,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,200000.0,100000.0,243916.87,ongoing,730.0,2024-01-20,2026-01-19,,Jal Nigam,road,72.5,False
WE03447,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,1000000.0,500000.0,459562.23,sanctioned,270.0,2023-04-28,2024-01-23,,PWD,irrigation,,False
OD03448,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,750000.0,750000.0,744918.81,ongoing,545.0,2024-08-19,2026-02-15,,Zilla Parishad,irrigation,56.1,False
AN03449,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,2000000.0,2000000.0,897209.35,stalled,180.0,2024-06-30,2024-12-27,,Rural Dev Dept,road,14.5,False
KA03450,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,2000000.0,1000000.0,551808.1,stalled,365.0,2023-10-21,2024-10-20,,Rural Dev Dept,drinking water,12.2,False
KA03451,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,2500000.0,1250000.0,703945.04,ongoing,90.0,2024-11-29,2025-02-27,,Jal Nigam,school,79.6,False
PU03452,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,2500000.0,2500000.0,1324158.35,ongoing,545.0,2023-10-27,2025-04-24,,Zilla Parishad,school,77.0,False
PU03453,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,500000.0,250000.0,179245.48,sanctioned,545.0,2024-09-25,2026-03-24,,Jal Nigam,electricity,,False
OD03454,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,300000.0,150000.0,130891.93,completed,365.0,2024-06-14,2025-06-14,2025-05-17,PWD,school,100.0,False
UT03455,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,750000.0,375000.0,156446.87,completed,545.0,2023-01-03,2024-07-01,2024-09-10,Rural Dev Dept,road,100.0,False
OD03456,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,300000.0,150000.0,131372.18,ongoing,545.0,2024-05-11,2025-11-07,,PWD,electricity,27.4,False
KA03457,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,300000.0,300000.0,193616.85,stalled,90.0,2024-09-26,2024-12-25,,PWD,sanitation,36.8,False
UT03458,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,200000.0,200000.0,106313.77,ongoing,545.0,2023-11-30,2025-05-28,,Jal Nigam,school,45.6,False
MA03459,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,750000.0,750000.0,270511.82,ongoing,730.0,2023-12-07,2025-12-06,,Rural Dev Dept,electricity,10.4,False
BI03460,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,1000000.0,1000000.0,1789915.04,stalled,365.0,2023-02-25,2024-02-25,,Rural Dev Dept,road,18.9,False
KA03461,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,200000.0,200000.0,116725.86,ongoing,270.0,2023-08-14,2024-05-10,,Jal Nigam,community hall,62.9,False
BI03462,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,2000000.0,2000000.0,2602503.73,ongoing,730.0,2024-02-02,2026-02-01,,Rural Dev Dept,drinking water,89.5,False
WE03463,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,750000.0,375000.0,1250724.35,ongoing,730.0,2024-08-14,2026-08-14,,Jal Nigam,electricity,34.7,False
RA03464,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,2000000.0,1000000.0,366508.63,sanctioned,270.0,2023-08-27,2024-05-23,,Zilla Parishad,community hall,,False
TA03465,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,2500000.0,2500000.0,1262762.3,ongoing,90.0,2023-11-09,2024-02-07,,Jal Nigam,community hall,26.9,False
TA03466,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,500000.0,250000.0,153573.1,completed,90.0,2024-11-03,2025-02-01,2025-03-01,PWD,drinking water,100.0,False
KE03467,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,500000.0,500000.0,406793.85,ongoing,90.0,2023-11-09,2024-02-07,,PWD,school,62.8,False
MA03468,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,1000000.0,1000000.0,680759.78,ongoing,730.0,2024-03-18,2026-03-18,,Zilla Parishad,irrigation,93.1,False
TA03469,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,1000000.0,1000000.0,549828.09,completed,180.0,2023-01-29,2023-07-28,2023-12-13,Jal Nigam,drinking water,100.0,False
KA03470,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,750000.0,750000.0,637231.13,sanctioned,90.0,2024-07-02,2024-09-30,,PWD,irrigation,,False
KA03471,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,2000000.0,2000000.0,3499783.26,sanctioned,365.0,2023-09-06,2024-09-05,,Zilla Parishad,community hall,,False
TA03472,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,2000000.0,2000000.0,1175308.9,completed,180.0,2023-02-20,2023-08-19,2023-12-02,Jal Nigam,road,100.0,False
BI03473,Patna Constituency,Patna,Arjun Verma,Bihar,200000.0,200000.0,155697.76,stalled,545.0,2024-02-23,2025-08-21,,Zilla Parishad,electricity,27.8,False
OD03474,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,1500000.0,1500000.0,682429.8,ongoing,730.0,2024-01-04,2026-01-03,,Rural Dev Dept,electricity,85.3,False
OD03475,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,750000.0,750000.0,902366.24,ongoing,730.0,2024-04-09,2026-04-09,,PWD,school,42.3,False
KE03476,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,1000000.0,500000.0,230125.03,ongoing,545.0,2024-08-22,2026-02-18,,Zilla Parishad,road,46.0,False
AN03477,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,300000.0,300000.0,202383.87,completed,270.0,2024-04-01,2024-12-27,2025-05-21,Rural Dev Dept,sanitation,100.0,False
BI03478,Patna Constituency,Patna,Arjun Verma,Bihar,2500000.0,2500000.0,1856145.25,stalled,90.0,2024-09-08,2024-12-07,,Zilla Parishad,school,10.1,False
TA03479,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,2000000.0,1000000.0,661481.1,stalled,270.0,2023-06-16,2024-03-12,,Rural Dev Dept,electricity,24.1,False
UT03480,Varanasi Constituency,Varanasi,Arjun Naidu,Uttar Pradesh,750000.0,750000.0,960752.29,stalled,270.0,2023-12-03,2024-08-29,,PWD,electricity,9.7,False
BI03481,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,300000.0,300000.0,103493.85,sanctioned,270.0,2024-09-24,2025-06-21,,Zilla Parishad,irrigation,,False
TA03482,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,2500000.0,2500000.0,1658351.79,sanctioned,90.0,2023-10-07,2024-01-05,,Zilla Parishad,community hall,,False
TA03483,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,200000.0,100000.0,33146.53,sanctioned,90.0,2024-04-17,2024-07-16,,Rural Dev Dept,school,,False
MA03484,Pune Constituency,Pune,Sunita Reddy,Maharashtra,2500000.0,0.0,0.0,recommended,365.0,2023-03-27,2024-03-26,,Rural Dev Dept,road,,False
RA03485,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,1500000.0,750000.0,2427201.82,ongoing,545.0,2023-02-04,2024-08-02,,Zilla Parishad,drinking water,86.8,False
RA03486,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,500000.0,250000.0,231162.67,ongoing,730.0,2023-02-08,2025-02-07,,Rural Dev Dept,community hall,43.9,False
AN03487,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,1000000.0,1000000.0,566037.36,ongoing,180.0,2023-05-01,2023-10-28,,PWD,road,43.1,False
AN03488,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,1000000.0,500000.0,376781.31,completed,730.0,2023-03-28,2025-03-27,2025-03-16,Rural Dev Dept,electricity,100.0,False
MA03489,Pune Constituency,Pune,Sunita Reddy,Maharashtra,1000000.0,0.0,0.0,recommended,365.0,2023-07-11,2024-07-10,,Jal Nigam,drinking water,,False
KE03490,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,2500000.0,2500000.0,2063033.37,ongoing,365.0,2023-05-06,2024-05-05,,PWD,road,12.2,False
BI03491,Patna Constituency,Patna,Arjun Verma,Bihar,2500000.0,2500000.0,1997336.63,ongoing,270.0,2023-08-10,2024-05-06,,PWD,school,86.0,False
BI03492,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,750000.0,750000.0,663817.42,ongoing,730.0,2023-07-11,2025-07-10,,Zilla Parishad,road,56.0,False
KE03493,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,750000.0,375000.0,313052.74,completed,180.0,2023-04-14,2023-10-11,2023-11-19,PWD,irrigation,100.0,False
TA03494,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,300000.0,300000.0,165296.8,ongoing,545.0,2023-07-19,2025-01-14,,Jal Nigam,community hall,46.9,False
RA03495,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,300000.0,150000.0,129376.36,completed,90.0,2024-01-21,2024-04-20,2024-09-12,PWD,drinking water,100.0,False
WE03496,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,1500000.0,1500000.0,881020.07,stalled,270.0,2023-12-25,2024-09-20,,Rural Dev Dept,irrigation,27.1,False
KE03497,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,1500000.0,1500000.0,975373.47,ongoing,730.0,2023-12-10,2025-12-09,,Zilla Parishad,drinking water,68.7,False
MA03498,Pune Constituency,Pune,Sunita Reddy,Maharashtra,2500000.0,2500000.0,767892.37,ongoing,545.0,2024-02-18,2025-08-16,,Jal Nigam,drinking water,23.4,False
AN03499,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,500000.0,0.0,0.0,recommended,270.0,2023-07-31,2024-04-26,,Jal Nigam,road,,False
RA03500,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,300000.0,150000.0,469376.54,stalled,545.0,2024-05-26,2025-11-22,,Rural Dev Dept,community hall,20.5,False
BI03501,Patna Constituency,Patna,Arjun Verma,Bihar,300000.0,300000.0,95244.72,stalled,365.0,2023-10-30,2024-10-29,,Rural Dev Dept,electricity,17.9,False
BI03502,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,300000.0,300000.0,259974.91,ongoing,270.0,2023-02-21,2023-11-18,,Zilla Parishad,electricity,68.3,False
KA03503,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,750000.0,375000.0,359793.04,completed,730.0,2023-01-27,2025-01-26,2025-02-03,Rural Dev Dept,school,100.0,False
AN03504,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,1500000.0,750000.0,464799.97,ongoing,545.0,2024-01-30,2025-07-28,,Zilla Parishad,road,39.1,False
UT03505,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,500000.0,500000.0,493133.89,stalled,270.0,2023-01-30,2023-10-27,,PWD,irrigation,13.2,False
BI03506,Patna Constituency,Patna,Arjun Verma,Bihar,300000.0,150000.0,134338.72,stalled,545.0,2024-11-11,2026-05-10,,PWD,school,19.1,False
UT03507,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,500000.0,500000.0,344416.11,sanctioned,730.0,2023-01-22,2025-01-21,,Jal Nigam,irrigation,,False
WE03508,Howrah Constituency,Howrah,Meena Singh,West Bengal,2000000.0,2000000.0,1803718.18,completed,545.0,2023-09-24,2025-03-22,2025-03-09,Zilla Parishad,road,100.0,False
KA03509,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,300000.0,150000.0,106246.45,stalled,180.0,2024-10-30,2025-04-28,,Jal Nigam,electricity,24.3,False
UT03510,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,2500000.0,2500000.0,1092756.46,sanctioned,545.0,2024-05-02,2025-10-29,,PWD,sanitation,,False
UT03511,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,500000.0,500000.0,487887.11,completed,90.0,2024-11-05,2025-02-03,2025-08-18,Zilla Parishad,road,100.0,False
KE03512,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,2000000.0,0.0,0.0,recommended,730.0,2023-10-30,2025-10-29,,PWD,drinking water,,False
KA03513,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,1000000.0,1000000.0,390446.33,ongoing,180.0,2023-12-16,2024-06-13,,PWD,irrigation,91.0,False
RA03514,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,200000.0,200000.0,107133.67,sanctioned,180.0,2024-09-07,2025-03-06,,Jal Nigam,electricity,,False
TA03515,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,1500000.0,1500000.0,836533.84,completed,90.0,2023-06-07,2023-09-05,2024-01-27,PWD,drinking water,100.0,False
MA03516,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,300000.0,300000.0,99119.13,ongoing,730.0,2023-10-25,2025-10-24,,Jal Nigam,community hall,57.8,False
WE03517,Howrah Constituency,Howrah,Meena Singh,West Bengal,1000000.0,1000000.0,399003.39,ongoing,90.0,2024-09-21,2024-12-20,,Rural Dev Dept,school,30.9,False
KA03518,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,500000.0,250000.0,138453.75,ongoing,270.0,2024-08-24,2025-05-21,,Zilla Parishad,irrigation,63.4,False
AN03519,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,1500000.0,750000.0,555916.81,sanctioned,730.0,2024-01-10,2026-01-09,,Jal Nigam,community hall,,False
KE03520,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,1000000.0,1000000.0,444059.42,sanctioned,270.0,2024-06-09,2025-03-06,,Zilla Parishad,drinking water,,False
PU03521,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,1500000.0,1500000.0,597522.27,ongoing,180.0,2024-08-22,2025-02-18,,Jal Nigam,road,87.8,False
KA03522,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,1500000.0,1500000.0,1458381.39,completed,180.0,2024-04-11,2024-10-08,2025-01-14,PWD,road,100.0,False
TA03523,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,2000000.0,2000000.0,896829.32,completed,90.0,2023-12-22,2024-03-21,2024-03-12,Zilla Parishad,community hall,100.0,False
KA03524,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,1500000.0,1500000.0,1208533.7,completed,180.0,2023-11-20,2024-05-18,2024-06-19,Zilla Parishad,sanitation,100.0,False
TA03525,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,1500000.0,1500000.0,1077426.36,completed,90.0,2023-03-11,2023-06-09,2023-10-02,Zilla Parishad,school,100.0,False
KA03526,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,200000.0,100000.0,48641.29,sanctioned,365.0,2024-03-22,2025-03-22,,Jal Nigam,school,,False
UT03527,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,750000.0,750000.0,476395.38,ongoing,180.0,2023-10-05,2024-04-02,,Rural Dev Dept,community hall,46.5,False
WE03528,Howrah Constituency,Howrah,Meena Singh,West Bengal,200000.0,200000.0,289194.33,ongoing,270.0,2024-02-18,2024-11-14,,PWD,electricity,63.6,False
MA03529,Pune Constituency,Pune,Sunita Reddy,Maharashtra,200000.0,200000.0,90081.03,sanctioned,365.0,2024-01-08,2025-01-07,,PWD,sanitation,,False
KE03530,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,2000000.0,2000000.0,1241563.74,sanctioned,545.0,2023-11-02,2025-04-30,,Zilla Parishad,school,,False
BI03531,Patna Constituency,Patna,Arjun Verma,Bihar,2000000.0,2000000.0,2593530.52,ongoing,365.0,2023-08-25,2024-08-24,,Jal Nigam,school,42.3,False
PU03532,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,200000.0,200000.0,146833.51,stalled,545.0,2023-01-05,2024-07-03,,Jal Nigam,school,20.6,False
AN03533,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,300000.0,300000.0,543194.9,ongoing,180.0,2024-04-04,2024-10-01,,PWD,electricity,16.3,False
MA03534,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,1500000.0,1500000.0,694019.89,ongoing,730.0,2023-09-10,2025-09-09,,Rural Dev Dept,community hall,11.5,False
BI03535,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,200000.0,200000.0,275604.51,ongoing,545.0,2023-01-31,2024-07-29,,PWD,road,39.4,False
WE03536,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,500000.0,0.0,0.0,recommended,90.0,2024-10-16,2025-01-14,,Rural Dev Dept,school,,False
OD03537,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,2000000.0,2000000.0,1111663.46,stalled,180.0,2023-12-16,2024-06-13,,Zilla Parishad,drinking water,31.1,False
UT03538,Varanasi Constituency,Varanasi,Arjun Naidu,Uttar Pradesh,500000.0,0.0,0.0,recommended,545.0,2024-05-07,2025-11-03,,Rural Dev Dept,drinking water,,False
WE03539,Howrah Constituency,Howrah,Meena Singh,West Bengal,200000.0,100000.0,46620.06,stalled,545.0,2024-04-24,2025-10-21,,Rural Dev Dept,electricity,8.1,False
TA03540,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,750000.0,375000.0,1359575.38,stalled,545.0,2024-08-02,2026-01-29,,Rural Dev Dept,road,17.4,False
WE03541,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,1500000.0,750000.0,581535.0,ongoing,90.0,2024-10-04,2025-01-02,,Rural Dev Dept,road,18.6,False
RA03542,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,2500000.0,0.0,0.0,recommended,180.0,2024-09-13,2025-03-12,,PWD,electricity,,False
KE03543,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,500000.0,500000.0,402716.26,ongoing,180.0,2023-01-14,2023-07-13,,Rural Dev Dept,electricity,58.9,False
MA03544,Pune Constituency,Pune,Sunita Reddy,Maharashtra,2500000.0,2500000.0,1644869.48,ongoing,545.0,2024-07-10,2026-01-06,,Rural Dev Dept,drinking water,20.9,False
RA03545,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,1000000.0,1000000.0,815356.46,stalled,730.0,2023-10-21,2025-10-20,,Rural Dev Dept,electricity,28.5,False
PU03546,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,500000.0,500000.0,306957.0,completed,270.0,2024-11-03,2025-07-31,2025-12-28,PWD,electricity,100.0,False
WE03547,Howrah Constituency,Howrah,Meena Singh,West Bengal,2500000.0,2500000.0,2390184.86,ongoing,180.0,2024-07-14,2025-01-10,,PWD,community hall,50.8,False
KE03548,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,200000.0,100000.0,36685.82,completed,545.0,2023-02-11,2024-08-09,2024-08-09,Zilla Parishad,school,100.0,False
KE03549,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,2000000.0,2000000.0,1639640.15,ongoing,365.0,2023-01-03,2024-01-03,,Jal Nigam,electricity,94.4,False
UT03550,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,2500000.0,2500000.0,1896712.58,ongoing,90.0,2023-07-25,2023-10-23,,Zilla Parishad,community hall,86.8,False
UT03551,Varanasi Constituency,Varanasi,Arjun Naidu,Uttar Pradesh,2500000.0,1250000.0,1199077.5,completed,365.0,2023-03-27,2024-03-26,2024-07-12,Jal Nigam,irrigation,100.0,False
UT03552,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,2000000.0,1000000.0,435992.26,completed,545.0,2024-07-12,2026-01-08,2026-03-25,Rural Dev Dept,school,100.0,False
RA03553,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,300000.0,300000.0,118367.24,ongoing,730.0,2024-01-09,2026-01-08,,Zilla Parishad,sanitation,53.0,False
KA03554,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,750000.0,750000.0,463886.85,stalled,270.0,2023-04-18,2024-01-13,,Jal Nigam,sanitation,25.9,False
RA03555,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,200000.0,200000.0,366694.94,ongoing,180.0,2023-09-12,2024-03-10,,Zilla Parishad,drinking water,10.2,False
BI03556,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,2500000.0,2500000.0,1664811.71,stalled,90.0,2023-04-23,2023-07-22,,Jal Nigam,irrigation,13.3,False
OD03557,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,2000000.0,2000000.0,679872.18,sanctioned,545.0,2023-08-07,2025-02-02,,Zilla Parishad,irrigation,,False
BI03558,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,500000.0,500000.0,456533.88,sanctioned,730.0,2023-04-23,2025-04-22,,Zilla Parishad,school,,False
KE03559,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,2000000.0,2000000.0,1903875.53,stalled,545.0,2023-04-26,2024-10-22,,Rural Dev Dept,road,37.9,False
AN03560,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,2000000.0,1000000.0,366070.99,ongoing,545.0,2023-08-18,2025-02-13,,Jal Nigam,school,40.1,False
UT03561,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,2000000.0,1000000.0,856620.1,stalled,270.0,2023-04-01,2023-12-27,,Zilla Parishad,sanitation,18.5,False
MA03562,Pune Constituency,Pune,Sunita Reddy,Maharashtra,750000.0,375000.0,196717.71,stalled,90.0,2024-04-15,2024-07-14,,Zilla Parishad,community hall,38.7,False
AN03563,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,750000.0,750000.0,483385.5,completed,730.0,2023-05-28,2025-05-27,2025-05-18,PWD,community hall,100.0,False
KA03564,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,300000.0,300000.0,239723.08,sanctioned,730.0,2023-12-29,2025-12-28,,PWD,school,,False
KE03565,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,2000000.0,0.0,0.0,recommended,90.0,2023-10-15,2024-01-13,,PWD,irrigation,,False
PU03566,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,2500000.0,1250000.0,1069490.61,ongoing,90.0,2023-11-15,2024-02-13,,Rural Dev Dept,drinking water,33.8,False
TA03567,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,500000.0,250000.0,123694.1,ongoing,730.0,2023-09-28,2025-09-27,,Zilla Parishad,drinking water,47.3,False
PU03568,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,200000.0,200000.0,154939.3,sanctioned,545.0,2023-01-01,2024-06-29,,Rural Dev Dept,electricity,,False
MA03569,Pune Constituency,Pune,Sunita Reddy,Maharashtra,750000.0,750000.0,228018.5,stalled,270.0,2023-08-10,2024-05-06,,PWD,drinking water,28.4,False
TA03570,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,1500000.0,1500000.0,937927.32,completed,90.0,2024-02-29,2024-05-29,2024-08-03,Rural Dev Dept,irrigation,100.0,False
MA03571,Pune Constituency,Pune,Sunita Reddy,Maharashtra,200000.0,0.0,0.0,recommended,270.0,2024-09-19,2025-06-16,,Zilla Parishad,school,,False
UT03572,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,1500000.0,750000.0,348220.06,completed,90.0,2023-05-31,2023-08-29,2024-02-17,Rural Dev Dept,drinking water,100.0,False
UT03573,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,750000.0,0.0,1368266.11,recommended,180.0,2024-11-27,2025-05-26,,Rural Dev Dept,community hall,,False
BI03574,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,300000.0,150000.0,78810.28,completed,545.0,2024-02-11,2025-08-09,2025-09-05,Rural Dev Dept,school,100.0,False
TA03575,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,1000000.0,0.0,0.0,recommended,730.0,2023-09-17,2025-09-16,,PWD,irrigation,,False
AN03576,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,200000.0,100000.0,79784.98,completed,365.0,2023-10-04,2024-10-03,2024-10-30,Rural Dev Dept,drinking water,100.0,False
RA03577,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,200000.0,200000.0,270988.68,sanctioned,180.0,2024-04-18,2024-10-15,,Zilla Parishad,drinking water,,False
WE03578,Howrah Constituency,Howrah,Meena Singh,West Bengal,2000000.0,1000000.0,2528096.82,ongoing,90.0,2023-09-24,2023-12-23,,Rural Dev Dept,community hall,94.9,False
AN03579,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,200000.0,200000.0,111911.81,ongoing,90.0,2023-03-10,2023-06-08,,Zilla Parishad,community hall,18.5,False
RA03580,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,750000.0,750000.0,699119.44,ongoing,365.0,2023-10-26,2024-10-25,,Zilla Parishad,drinking water,34.9,False
