project_id,constituency,district,mp_name,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,released_amount_imputed
KA08436,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,500000.0,500000.0,215354.74,ongoing,365.0,2024-04-03,2025-04-03,,Zilla Parishad,drinking water,82.3,False
BI08437,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,2000000.0,2000000.0,750173.95,completed,545.0,2023-04-15,2024-10-11,2025-03-22,PWD,community hall,100.0,False
UT08438,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,500000.0,500000.0,188770.87,ongoing,730.0,2023-01-14,2025-01-13,,PWD,community hall,51.8,False
BI08439,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,300000.0,150000.0,134050.62,stalled,365.0,2023-11-07,2024-11-06,,Zilla Parishad,road,27.2,False
AN08440,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,2500000.0,2500000.0,1487286.41,stalled,180.0,2023-01-15,2023-07-14,,Zilla Parishad,school,30.7,False
KE08441,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,2500000.0,2500000.0,1775195.08,ongoing,365.0,2023-09-05,2024-09-04,,Jal Nigam,irrigation,40.0,False
AN08442,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,2500000.0,2500000.0,2183511.4,ongoing,365.0,2023-12-25,2024-12-24,,Zilla Parishad,community hall,90.0,False
WE08443,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,1500000.0,0.0,0.0,recommended,545.0,2023-01-25,2024-07-23,,PWD,electricity,,False
KE08444,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,500000.0,500000.0,614985.37,ongoing,545.0,2024-07-22,2026-01-18,,Jal Nigam,school,94.3,False
AN08445,Krishna Constituency,Krishna,Anita Reddy,Andhra Pradesh,2500000.0,1250000.0,2950581.68,stalled,545.0,2024-07-16,2026-01-12,,Zilla Parishad,school,29.0,False
BI08446,Patna Constituency,Patna,Arjun Verma,Bihar,2500000.0,1250000.0,1171886.06,ongoing,730.0,2023-04-02,2025-04-01,,Jal Nigam,drinking water,72.8,False
KA08447,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,750000.0,375000.0,188852.57,ongoing,180.0,2023-06-15,2023-12-12,,Rural Dev Dept,school,93.1,False
MA08448,Pune Constituency,Pune,Ramesh Patel,Maharashtra,750000.0,750000.0,665158.83,completed,180.0,2024-04-21,2024-10-18,2025-03-20,Jal Nigam,sanitation,100.0,False
AN08449,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,200000.0,200000.0,150856.05,stalled,90.0,2023-06-12,2023-09-10,,Zilla Parishad,electricity,24.2,False
KE08450,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,1000000.0,1000000.0,401656.34,ongoing,730.0,2023-03-15,2025-03-14,,Rural Dev Dept,sanitation,13.0,False
BI08451,Gaya Constituency,Gaya,Arjun Sharma,Bihar,500000.0,500000.0,229162.84,ongoing,90.0,2023-01-12,2023-04-12,,Jal Nigam,road,67.6,False
WE08452,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,200000.0,200000.0,354631.59,ongoing,90.0,2023-02-25,2023-05-26,,Jal Nigam,community hall,82.1,False
PU08453,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,300000.0,300000.0,118195.12,stalled,365.0,2024-06-17,2025-06-17,,PWD,school,9.8,False
TA08454,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,300000.0,300000.0,147893.01,completed,365.0,2024-04-28,2025-04-28,2025-06-26,PWD,drinking water,100.0,False
MA08455,Pune Constituency,Pune,Ramesh Patel,Maharashtra,1000000.0,1000000.0,890487.48,completed,180.0,2024-09-29,2025-03-28,2025-05-22,Jal Nigam,road,100.0,False
AN08456,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,500000.0,250000.0,188433.79,stalled,545.0,2023-08-19,2025-02-14,,PWD,drinking water,25.1,False
OD08457,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,2000000.0,1000000.0,847759.14,ongoing,90.0,2023-08-24,2023-11-22,,Jal Nigam,electricity,76.4,False
KA08458,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,750000.0,750000.0,1489304.38,ongoing,90.0,2023-12-28,2024-03-27,,PWD,sanitation,56.2,False
AN08459,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,300000.0,300000.0,176739.13,ongoing,270.0,2023-04-28,2024-01-23,,Jal Nigam,drinking water,11.8,False
RA08460,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,500000.0,250000.0,147702.99,completed,365.0,2023-10-05,2024-10-04,2025-03-23,Jal Nigam,sanitation,100.0,False
KA08461,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,1000000.0,500000.0,204623.97,stalled,730.0,2023-10-15,2025-10-14,,Jal Nigam,sanitation,37.0,False
TA08462,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,2000000.0,2000000.0,1001687.45,completed,365.0,2023-11-20,2024-11-19,2025-02-22,Zilla Parishad,community hall,100.0,False
UT08463,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,1000000.0,1000000.0,826866.29,sanctioned,545.0,2023-06-01,2024-11-27,,Rural Dev Dept,school,,False
BI08464,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,750000.0,750000.0,905640.54,completed,365.0,2023-12-06,2024-12-05,2024-12-20,Jal Nigam,irrigation,100.0,False
BI08465,Gaya Constituency,Gaya,Arjun Sharma,Bihar,2000000.0,2000000.0,681292.63,ongoing,545.0,2023-02-01,2024-07-30,,Rural Dev Dept,school,89.4,False
AN08466,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,1500000.0,1500000.0,901755.79,ongoing,90.0,2023-01-12,2023-04-12,,Jal Nigam,drinking water,65.8,False
KA08467,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,2000000.0,2000000.0,1020179.05,ongoing,545.0,2024-04-29,2025-10-26,,Jal Nigam,school,83.4,False
TA08468,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,2500000.0,1250000.0,697357.62,sanctioned,90.0,2023-08-05,2023-11-03,,Jal Nigam,road,,False
MA08469,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,1000000.0,1000000.0,402647.89,completed,180.0,2024-11-11,2025-05-10,2025-06-10,Zilla Parishad,electricity,100.0,False
AN08470,Krishna Constituency,Krishna,Anita Reddy,Andhra Pradesh,300000.0,300000.0,508947.46,ongoing,270.0,2023-09-26,2024-06-22,,Zilla Parishad,school,49.7,False
KA08471,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,200000.0,0.0,0.0,recommended,545.0,2023-04-27,2024-10-23,,Rural Dev Dept,irrigation,,False
AN08472,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,2000000.0,1000000.0,783499.79,ongoing,545.0,2023-07-24,2025-01-19,,PWD,electricity,34.0,False
UT08473,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,2000000.0,1000000.0,567802.15,ongoing,180.0,2023-11-23,2024-05-21,,Rural Dev Dept,irrigation,58.2,False
BI08474,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,2500000.0,2500000.0,2271128.98,sanctioned,545.0,2023-09-09,2025-03-07,,Rural Dev Dept,community hall,,False
KE08475,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,2500000.0,2500000.0,1827267.0,sanctioned,545.0,2024-06-19,2025-12-16,,PWD,electricity,,False
KA08476,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,300000.0,300000.0,297877.95,completed,270.0,2023-04-16,2024-01-11,2024-03-31,Zilla Parishad,road,100.0,False
BI08477,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,300000.0,300000.0,160028.65,ongoing,180.0,2023-10-26,2024-04-23,,Zilla Parishad,community hall,50.6,False
WE08478,Howrah Constituency,Howrah,Anita Nair,West Bengal,200000.0,200000.0,72907.72,stalled,180.0,2023-01-03,2023-07-02,,Rural Dev Dept,road,25.6,False
KA08479,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,500000.0,500000.0,606110.02,ongoing,270.0,2024-09-03,2025-05-31,,Zilla Parishad,road,50.9,False
TA08480,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,1000000.0,500000.0,1213653.26,ongoing,545.0,2024-05-27,2025-11-23,,PWD,road,40.5,False
TA08481,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,1000000.0,1000000.0,304418.56,stalled,90.0,2023-08-13,2023-11-11,,Rural Dev Dept,road,38.4,False
KE08482,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,2500000.0,1250000.0,758946.3,stalled,545.0,2024-07-05,2026-01-01,,PWD,sanitation,13.3,False
WE08483,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,2500000.0,1250000.0,1157497.03,ongoing,90.0,2023-10-20,2024-01-18,,Rural Dev Dept,road,37.6,False
AN08484,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,500000.0,500000.0,387997.47,sanctioned,365.0,2023-02-10,2024-02-10,,Zilla Parishad,electricity,,False
WE08485,Howrah Constituency,Howrah,Anita Nair,West Bengal,750000.0,750000.0,301705.62,stalled,730.0,2023-09-01,2025-08-31,,PWD,community hall,31.7,False
OD08486,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,750000.0,750000.0,490239.83,stalled,270.0,2023-09-25,2024-06-21,,PWD,electricity,34.0,False
UT08487,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,500000.0,250000.0,157745.1,stalled,270.0,2024-03-11,2024-12-06,,Zilla Parishad,sanitation,36.5,False
TA08488,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,1500000.0,1500000.0,1480808.07,stalled,730.0,2023-10-30,2025-10-29,,PWD,irrigation,13.1,False
AN08489,Krishna Constituency,Krishna,Anita Reddy,Andhra Pradesh,300000.0,300000.0,128477.54,ongoing,90.0,2024-10-21,2025-01-19,,Jal Nigam,community hall,58.0,False
BI08490,Patna Constituency,Patna,Arjun Verma,Bihar,2500000.0,2500000.0,1887713.9,stalled,730.0,2024-10-20,2026-10-20,,Rural Dev Dept,drinking water,35.9,False
KE08491,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,2000000.0,1000000.0,578822.36,ongoing,545.0,2024-08-20,2026-02-16,,Rural Dev Dept,road,58.3,False
KA08492,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,2500000.0,2500000.0,1164337.19,ongoing,180.0,2023-03-12,2023-09-08,,PWD,drinking water,69.2,False
TA08493,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,750000.0,750000.0,704991.26,ongoing,180.0,2023-12-24,2024-06-21,,PWD,road,84.2,False
KA08494,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,500000.0,500000.0,318660.15,ongoing,90.0,2023-05-18,2023-08-16,,Jal Nigam,irrigation,61.5,False
UT08495,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,1500000.0,750000.0,749819.79,sanctioned,365.0,2023-06-20,2024-06-19,,Jal Nigam,school,,False
KA08496,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,200000.0,200000.0,140440.72,stalled,90.0,2024-08-14,2024-11-12,,Jal Nigam,school,21.7,False
OD08497,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,1000000.0,0.0,0.0,recommended,545.0,2024-05-09,2025-11-05,,Zilla Parishad,community hall,,False
AN08498,Krishna Constituency,Krishna,Anita Reddy,Andhra Pradesh,500000.0,250000.0,621277.52,ongoing,730.0,2023-05-02,2025-05-01,,Jal Nigam,drinking water,61.8,False
KA08499,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,300000.0,150000.0,74486.28,stalled,270.0,2023-02-15,2023-11-12,,Jal Nigam,irrigation,33.9,False
RA08500,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,300000.0,300000.0,224197.45,completed,730.0,2023-06-06,2025-06-05,2025-11-10,Zilla Parishad,electricity,100.0,False
KA08501,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,200000.0,200000.0,139011.97,completed,270.0,2023-02-14,2023-11-11,2024-02-22,Rural Dev Dept,community hall,100.0,False
UT08502,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,2000000.0,1000000.0,576117.59,ongoing,180.0,2024-06-05,2024-12-02,,Zilla Parishad,school,95.0,False
BI08503,Patna Constituency,Patna,Arjun Verma,Bihar,2000000.0,2000000.0,3151951.44,stalled,90.0,2024-11-09,2025-02-07,,Zilla Parishad,irrigation,28.6,False
WE08504,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,500000.0,0.0,0.0,recommended,545.0,2023-06-10,2024-12-06,,Rural Dev Dept,road,,False
AN08505,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,1000000.0,1000000.0,939933.34,sanctioned,90.0,2023-12-05,2024-03-04,,PWD,sanitation,,False
BI08506,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,2000000.0,2000000.0,895503.22,completed,270.0,2024-10-06,2025-07-03,2025-12-15,Jal Nigam,school,100.0,False
MA08507,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,300000.0,150000.0,82199.52,ongoing,270.0,2024-05-21,2025-02-15,,PWD,road,18.0,False
KA08508,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,750000.0,750000.0,314993.94,sanctioned,730.0,2023-09-25,2025-09-24,,Jal Nigam,irrigation,,False
BI08509,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,300000.0,300000.0,403636.05,stalled,545.0,2024-08-11,2026-02-07,,PWD,electricity,39.2,False
KA08510,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,300000.0,300000.0,123920.67,sanctioned,365.0,2023-09-24,2024-09-23,,Jal Nigam,road,,False
MA08511,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,750000.0,750000.0,506647.78,stalled,90.0,2023-07-24,2023-10-22,,Rural Dev Dept,sanitation,29.2,False
BI08512,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,2500000.0,1250000.0,481178.19,ongoing,90.0,2024-11-18,2025-02-16,,Zilla Parishad,drinking water,31.1,False
KA08513,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,750000.0,375000.0,190549.54,completed,90.0,2023-08-17,2023-11-15,2024-01-13,Jal Nigam,road,100.0,False
KE08514,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,1000000.0,1000000.0,360930.81,stalled,730.0,2024-06-23,2026-06-23,,Rural Dev Dept,electricity,30.0,False
PU08515,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,300000.0,300000.0,112930.39,ongoing,365.0,2024-11-18,2025-11-18,,Zilla Parishad,community hall,63.5,False
BI08516,Gaya Constituency,Gaya,Arjun Sharma,Bihar,200000.0,0.0,0.0,recommended,270.0,2023-05-17,2024-02-11,,Zilla Parishad,irrigation,,False
BI08517,Gaya Constituency,Gaya,Arjun Sharma,Bihar,1000000.0,1000000.0,1614244.35,ongoing,730.0,2023-05-26,2025-05-25,,Rural Dev Dept,drinking water,63.8,False
WE08518,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,200000.0,200000.0,64775.46,ongoing,180.0,2024-07-13,2025-01-09,,PWD,school,84.8,False
RA08519,Jodhpur Constituency,Jodhpur,Kavita Nair,Rajasthan,1000000.0,1000000.0,345930.47,ongoing,90.0,2024-10-21,2025-01-19,,PWD,community hall,19.8,False
MA08520,Pune Constituency,Pune,Ramesh Patel,Maharashtra,2000000.0,2000000.0,1850118.98,stalled,180.0,2024-08-08,2025-02-04,,Rural Dev Dept,school,26.0,False
WE08521,Howrah Constituency,Howrah,Anita Nair,West Bengal,200000.0,200000.0,296188.42,ongoing,90.0,2024-04-23,2024-07-22,,Jal Nigam,school,89.2,False
UT08522,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,750000.0,750000.0,563682.82,completed,90.0,2023-03-19,2023-06-17,2023-07-02,Rural Dev Dept,irrigation,100.0,False
KA08523,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,200000.0,100000.0,82799.81,ongoing,90.0,2024-04-19,2024-07-18,,Rural Dev Dept,sanitation,83.6,False
BI08524,Patna Constituency,Patna,Arjun Verma,Bihar,300000.0,300000.0,132720.4,stalled,270.0,2023-09-06,2024-06-02,,Zilla Parishad,sanitation,10.5,False
UT08525,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,500000.0,250000.0,181865.02,ongoing,365.0,2023-01-15,2024-01-15,,PWD,electricity,91.2,False
UT08526,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,1500000.0,1500000.0,736292.1,completed,180.0,2023-06-16,2023-12-13,2023-11-30,Zilla Parishad,irrigation,100.0,False
UT08527,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,500000.0,250000.0,219048.42,sanctioned,545.0,2024-04-12,2025-10-09,,Jal Nigam,irrigation,,False
AN08528,Krishna Constituency,Krishna,Anita Reddy,Andhra Pradesh,1500000.0,1500000.0,841893.54,ongoing,90.0,2023-10-23,2024-01-21,,Jal Nigam,community hall,27.5,False
KE08529,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,500000.0,250000.0,167795.01,ongoing,270.0,2023-07-16,2024-04-11,,Rural Dev Dept,road,43.4,False
UT08530,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,200000.0,200000.0,194668.91,sanctioned,180.0,2023-10-12,2024-04-09,,Jal Nigam,drinking water,,False
WE08531,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,1000000.0,500000.0,254304.18,ongoing,365.0,2024-05-08,2025-05-08,,Jal Nigam,sanitation,24.8,False
WE08532,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,1000000.0,500000.0,375709.14,completed,545.0,2023-07-27,2025-01-22,2025-07-05,Jal Nigam,road,100.0,False
BI08533,Gaya Constituency,Gaya,Arjun Sharma,Bihar,300000.0,150000.0,56722.13,ongoing,90.0,2024-05-18,2024-08-16,,Jal Nigam,road,33.1,False
UT08534,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,750000.0,750000.0,300955.6,stalled,180.0,2023-08-28,2024-02-24,,Rural Dev Dept,sanitation,16.0,False
KA08535,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,1000000.0,1000000.0,535461.7,stalled,545.0,2023-09-10,2025-03-08,,Rural Dev Dept,school,16.2,False
WE08536,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,300000.0,0.0,0.0,recommended,90.0,2024-08-07,2024-11-05,,PWD,community hall,,False
KA08537,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,1000000.0,1000000.0,649763.32,stalled,270.0,2024-11-29,2025-08-26,,PWD,road,16.3,False
PU08538,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,2500000.0,2500000.0,2048229.4,stalled,270.0,2024-07-16,2025-04-12,,Jal Nigam,irrigation,31.9,False
MA08539,Pune Constituency,Pune,Ramesh Patel,Maharashtra,2500000.0,2500000.0,1173503.67,ongoing,730.0,2023-02-21,2025-02-20,,Zilla Parishad,road,17.6,False
OD08540,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,1500000.0,1500000.0,500937.57,ongoing,270.0,2024-08-22,2025-05-19,,Jal Nigam,electricity,69.3,False
TA08541,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,500000.0,0.0,0.0,recommended,90.0,2023-08-27,2023-11-25,,Rural Dev Dept,sanitation,,False
UT08542,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,300000.0,300000.0,437721.05,stalled,545.0,2023-02-25,2024-08-23,,Jal Nigam,road,12.3,False
AN08543,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,2500000.0,2500000.0,832361.56,completed,730.0,2024-04-13,2026-04-13,2026-10-03,Rural Dev Dept,community hall,100.0,False
KA08544,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,200000.0,200000.0,120078.21,ongoing,545.0,2024-08-30,2026-02-26,,PWD,school,43.0,False
RA08545,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,300000.0,300000.0,291787.27,ongoing,545.0,2023-12-22,2025-06-19,,Rural Dev Dept,school,58.7,False
TA08546,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,750000.0,750000.0,464362.17,stalled,730.0,2023-04-13,2025-04-12,,Rural Dev Dept,community hall,7.7,False
PU08547,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,300000.0,150000.0,54522.08,ongoing,545.0,2024-02-23,2025-08-21,,PWD,community hall,31.4,False
WE08548,Howrah Constituency,Howrah,Anita Nair,West Bengal,500000.0,250000.0,137060.83,stalled,90.0,2024-06-25,2024-09-23,,Zilla Parishad,community hall,35.8,False
BI08549,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,500000.0,250000.0,230977.0,completed,365.0,2024-10-28,2025-10-28,2025-12-29,PWD,irrigation,100.0,False
KE08550,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,500000.0,500000.0,211873.58,completed,90.0,2023-04-07,2023-07-06,2023-07-01,Zilla Parishad,electricity,100.0,False
MA08551,Pune Constituency,Pune,Ramesh Patel,Maharashtra,2500000.0,2500000.0,3442205.45,ongoing,365.0,2023-01-07,2024-01-07,,PWD,drinking water,35.7,False
KE08552,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,2000000.0,2000000.0,1694047.51,ongoing,365.0,2024-06-24,2025-06-24,,Zilla Parishad,sanitation,63.2,False
AN08553,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,2500000.0,1250000.0,1201902.78,sanctioned,730.0,2024-02-17,2026-02-16,,Rural Dev Dept,sanitation,,False
TA08554,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,750000.0,750000.0,1126164.49,ongoing,545.0,2024-08-01,2026-01-28,,Rural Dev Dept,sanitation,41.8,False
KE08555,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,750000.0,375000.0,161262.93,completed,180.0,2024-06-12,2024-12-09,2025-06-12,Zilla Parishad,school,100.0,False
BI08556,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,1500000.0,1500000.0,461041.78,ongoing,365.0,2023-09-13,2024-09-12,,Zilla Parishad,irrigation,18.5,False
KE08557,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,2500000.0,2500000.0,2283530.13,stalled,90.0,2024-11-08,2025-02-06,,Zilla Parishad,electricity,35.9,False
PU08558,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,2500000.0,2500000.0,1178109.0,sanctioned,270.0,2023-12-17,2024-09-12,,Rural Dev Dept,irrigation,,False
MA08559,Pune Constituency,Pune,Ramesh Patel,Maharashtra,500000.0,500000.0,369954.05,completed,270.0,2023-04-19,2024-01-14,2024-04-18,Rural Dev Dept,road,100.0,False
AN08560,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,1000000.0,0.0,0.0,recommended,730.0,2024-08-22,2026-08-22,,Jal Nigam,sanitation,,False
BI08561,Gaya Constituency,Gaya,Arjun Sharma,Bihar,500000.0,500000.0,493029.92,ongoing,545.0,2024-05-14,2025-11-10,,Rural Dev Dept,community hall,10.4,False
UT08562,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,2000000.0,2000000.0,1812352.76,ongoing,730.0,2023-10-09,2025-10-08,,Zilla Parishad,school,37.5,False
AN08563,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,750000.0,750000.0,428733.7,sanctioned,180.0,2023-05-21,2023-11-17,,Zilla Parishad,community hall,,False
AN08564,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,200000.0,100000.0,31225.78,completed,90.0,2023-08-19,2023-11-17,2024-01-04,Rural Dev Dept,school,100.0,False
UT08565,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,1000000.0,1000000.0,323129.86,completed,545.0,2023-03-21,2024-09-16,2025-02-02,Jal Nigam,irrigation,100.0,False
UT08566,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,500000.0,250000.0,716893.98,ongoing,545.0,2023-10-20,2025-04-17,,PWD,drinking water,71.8,False
WE08567,Howrah Constituency,Howrah,Anita Nair,West Bengal,500000.0,250000.0,78593.61,stalled,365.0,2023-04-29,2024-04-28,,PWD,school,28.4,False
MA08568,Pune Constituency,Pune,Ramesh Patel,Maharashtra,200000.0,100000.0,64226.0,sanctioned,90.0,2023-10-02,2023-12-31,,PWD,community hall,,False
PU08569,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,1000000.0,1000000.0,795662.38,sanctioned,545.0,2023-07-09,2025-01-04,,PWD,electricity,,False
TA08570,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,1000000.0,500000.0,362934.31,stalled,90.0,2023-04-23,2023-07-22,,PWD,drinking water,21.5,False
BI08571,Patna Constituency,Patna,Arjun Verma,Bihar,750000.0,375000.0,194213.11,ongoing,365.0,2023-05-24,2024-05-23,,PWD,road,71.7,False
MA08572,Pune Constituency,Pune,Ramesh Patel,Maharashtra,1500000.0,750000.0,1813219.92,completed,730.0,2024-04-23,2026-04-23,2026-07-05,Rural Dev Dept,road,100.0,False
RA08573,Jodhpur Constituency,Jodhpur,Kavita Nair,Rajasthan,1000000.0,500000.0,202128.02,ongoing,545.0,2023-11-11,2025-05-09,,Rural Dev Dept,community hall,42.5,False
TA08574,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,200000.0,200000.0,63890.36,ongoing,545.0,2024-06-16,2025-12-13,,Rural Dev Dept,community hall,53.5,False
TA08575,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,750000.0,750000.0,378110.36,ongoing,90.0,2023-11-03,2024-02-01,,Zilla Parishad,sanitation,43.3,False
AN08576,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,750000.0,375000.0,208992.12,completed,365.0,2023-04-20,2024-04-19,2024-09-17,Rural Dev Dept,community hall,100.0,False
AN08577,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,1500000.0,1500000.0,801081.91,completed,90.0,2024-05-15,2024-08-13,2024-09-06,PWD,irrigation,100.0,False
AN08578,Krishna Constituency,Krishna,Anita Reddy,Andhra Pradesh,500000.0,250000.0,83108.1,stalled,365.0,2023-06-23,2024-06-22,,Jal Nigam,road,16.4,False
MA08579,Pune Constituency,Pune,Ramesh Patel,Maharashtra,1000000.0,1000000.0,818607.79,ongoing,180.0,2023-08-18,2024-02-14,,Rural Dev Dept,community hall,23.5,False
RA08580,Jodhpur Constituency,Jodhpur,Kavita Nair,Rajasthan,750000.0,375000.0,266837.16,sanctioned,365.0,2023-08-16,2024-08-15,,Jal Nigam,sanitation,,False
MA08581,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,1500000.0,1500000.0,969272.72,ongoing,545.0,2023-12-25,2025-06-22,,Jal Nigam,electricity,63.3,False
KA08582,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,200000.0,200000.0,194655.3,sanctioned,730.0,2024-03-10,2026-03-10,,Rural Dev Dept,road,,False
